chrom1	start1	end1	chrom2	start2	end2	tor1	tor2	score	enr
chr11	45758500	45758550	chr11	46065700	46065750	EE	EE	74.3000030517578	-2.99756095454858
chr11	45758500	45758550	chr11	46090400	46090450	EE	EE	72.3000030517578	-2.80427552912563
chr11	45758550	45758600	chr11	46065650	46065700	EE	EE	74.3000030517578	-2.9877633274811
chr11	45758550	45758600	chr11	46065700	46065750	EE	EE	74.3000030517578	-2.99756095454858
chr11	45758550	45758600	chr11	46090400	46090450	EE	EE	72.3000030517578	-2.80427552912563
chr11	45758600	45758650	chr11	46065650	46065700	EE	EE	74.3000030517578	-2.9877633274811
chr11	45758600	45758650	chr11	46065700	46065750	EE	EE	74.3000030517578	-2.99756095454858
chr11	45758600	45758650	chr11	46090400	46090450	EE	EE	72.3000030517578	-2.80427552912563
chr11	49450100	49450150	chr11	49769500	49769550	EE	EE	76.3000030517578	-2.47804729680464
chr11	49450100	49450150	chr11	49769550	49769600	EE	EE	76.3000030517578	-2.47804729680464
chr11	49450100	49450150	chr11	49775000	49775050	EE	EE	76.3000030517578	-2.38760426915573
chr11	49450100	49450150	chr11	49775050	49775100	EE	EE	76.3000030517578	-2.38760426915573
chr11	49450150	49450200	chr11	49769500	49769550	EE	EE	76.3000030517578	-2.47804729680464
chr11	49450150	49450200	chr11	49769550	49769600	EE	EE	76.3000030517578	-2.47804729680464
chr11	49450150	49450200	chr11	49775000	49775050	EE	EE	76.3000030517578	-2.38760426915573
chr11	49450150	49450200	chr11	49775050	49775100	EE	EE	76.3000030517578	-2.38760426915573
chr11	49450200	49450250	chr11	49769500	49769550	EE	EE	76.3000030517578	-2.47804729680464
chr11	49450200	49450250	chr11	49769550	49769600	EE	EE	76.3000030517578	-2.47804729680464
chr11	49450200	49450250	chr11	49775000	49775050	EE	EE	76.3000030517578	-2.38760426915573
chr11	49450200	49450250	chr11	49775050	49775100	EE	EE	76.3000030517578	-2.38760426915573
chr11	53283550	53283600	chr11	53549200	53549250	EE	EE	71.3000030517578	-2.93520487720293
chr11	53283550	53283600	chr11	53549250	53549300	EE	EE	71.3000030517578	-2.93520487720293
chr11	53283550	53283600	chr11	53549300	53549350	EE	EE	71.3000030517578	-2.9326536916736
chr11	53283550	53283600	chr11	53550650	53550700	EE	EE	71.3000030517578	-2.90293258203984
chr11	53283550	53283600	chr11	53550700	53550750	EE	EE	71.3000030517578	-2.90293258203984
chr11	53283550	53283600	chr11	53550750	53550800	EE	EE	71.3000030517578	-2.90293258203984
chr11	53283600	53283650	chr11	53549200	53549250	EE	EE	71.3000030517578	-2.93520487720293
chr11	53283600	53283650	chr11	53549250	53549300	EE	EE	71.3000030517578	-2.93520487720293
chr11	53283600	53283650	chr11	53549300	53549350	EE	EE	71.3000030517578	-2.9326536916736
chr11	53283600	53283650	chr11	53550650	53550700	EE	EE	71.3000030517578	-2.90293258203984
chr11	53283600	53283650	chr11	53550700	53550750	EE	EE	71.3000030517578	-2.90293258203984
chr11	53283600	53283650	chr11	53550750	53550800	EE	EE	71.3000030517578	-2.90293258203984
chr11	54853300	54853350	chr11	55200100	55200150	EE	EE	70.3000030517578	-2.60407132366886
chr11	60917950	60918000	chr11	61163000	61163050	EE	EE	64.3000030517578	-2.29245089381053
chr11	60917950	60918000	chr11	61231550	61231600	EE	EE	71.3000030517578	-2.3613364794456
chr11	60918000	60918050	chr11	61163000	61163050	EE	EE	64.3000030517578	-2.29245089381053
chr11	60918000	60918050	chr11	61231550	61231600	EE	EE	71.3000030517578	-2.3613364794456
chr11	61007000	61007050	chr11	61231550	61231600	EE	EE	83.9000015258789	-2.41630691866641
chr11	61007000	61007050	chr11	61318300	61318350	EE	EE	70.8000030517578	-2.24557720875725
chr11	61007000	61007050	chr11	61318350	61318400	EE	EE	70.8000030517578	-2.24557720875725
chr11	61007050	61007100	chr11	61231550	61231600	EE	EE	83.9000015258789	-2.41630691866641
chr11	61007050	61007100	chr11	61318300	61318350	EE	EE	70.8000030517578	-2.24557720875725
chr11	61007050	61007100	chr11	61318350	61318400	EE	EE	70.8000030517578	-2.24557720875725
chr11	61007100	61007150	chr11	61231550	61231600	EE	EE	83.9000015258789	-2.41630691866641
chr11	61007100	61007150	chr11	61318300	61318350	EE	EE	70.8000030517578	-2.24557720875725
chr11	61007100	61007150	chr11	61318350	61318400	EE	EE	70.8000030517578	-2.24557720875725
chr11	61007150	61007200	chr11	61231550	61231600	EE	EE	83.9000015258789	-2.41630691866641
chr11	61007150	61007200	chr11	61318300	61318350	EE	EE	70.8000030517578	-2.24557720875725
chr11	61007150	61007200	chr11	61318350	61318400	EE	EE	70.8000030517578	-2.24557720875725
chr11	62570350	62570400	chr11	62949250	62949300	EE	EE	84.9000015258789	-2.39427893911205
chr11	62570350	62570400	chr11	62949300	62949350	EE	EE	84.9000015258789	-2.39427893911205
chr11	62570400	62570450	chr11	62949250	62949300	EE	EE	84.9000015258789	-2.39427893911205
chr11	62570400	62570450	chr11	62949300	62949350	EE	EE	84.9000015258789	-2.39427893911205
chr11	62570450	62570500	chr11	62949250	62949300	EE	EE	84.9000015258789	-2.39427893911205
chr11	62570450	62570500	chr11	62949300	62949350	EE	EE	84.9000015258789	-2.39427893911205
chr11	62570500	62570550	chr11	62949250	62949300	EE	EE	84.9000015258789	-2.39427893911205
chr11	62570500	62570550	chr11	62949300	62949350	EE	EE	84.9000015258789	-2.39427893911205
chr11	62570550	62570600	chr11	62949250	62949300	EE	EE	84.9000015258789	-2.36705747037702
chr11	62570550	62570600	chr11	62949300	62949350	EE	EE	84.9000015258789	-2.36705747037702
chr11	62570600	62570650	chr11	62949250	62949300	EE	EE	84.9000015258789	-2.36705747037702
chr11	62570600	62570650	chr11	62949300	62949350	EE	EE	84.9000015258789	-2.36705747037702
chr11	68369500	68369550	chr11	68621500	68621550	EE	EE	72.8000030517578	-2.93859945533586
chr11	68369500	68369550	chr11	68621550	68621600	EE	EE	72.8000030517578	-2.93859945533586
chr11	68369550	68369600	chr11	68621500	68621550	EE	EE	72.8000030517578	-2.93859945533586
chr11	68369550	68369600	chr11	68621550	68621600	EE	EE	72.8000030517578	-2.93859945533586
chr11	70265750	70265800	chr11	70590800	70590850	EE	EE	64.3000030517578	-3.14505033280328
chr11	70265750	70265800	chr11	70590850	70590900	EE	EE	64.3000030517578	-3.13876406995585
chr11	70265750	70265800	chr11	70590900	70590950	EE	EE	64.3000030517578	-3.13876406995585
chr11	94978400	94978450	chr11	95382150	95382200	EE	EE	66.3000030517578	-2.33758135919885
chr11	94978400	94978450	chr11	95382200	95382250	EE	EE	66.3000030517578	-2.26096007759594
chr11	94978400	94978450	chr11	95382250	95382300	EE	EE	66.3000030517578	-2.28157035727122
chr11	94978400	94978450	chr11	95383050	95383100	EE	EE	66.3000030517578	-2.32698132261365
chr11	94978450	94978500	chr11	95382150	95382200	EE	EE	66.3000030517578	-2.28605105855877
chr11	94978450	94978500	chr11	95382200	95382250	EE	EE	66.3000030517578	-2.21205047711499
chr11	94978450	94978500	chr11	95382250	95382300	EE	EE	66.3000030517578	-2.23266075679027
chr11	94978450	94978500	chr11	95383050	95383100	EE	EE	66.3000030517578	-2.30189034165082
chr11	94978500	94978550	chr11	95382150	95382200	EE	EE	66.3000030517578	-2.34276159830453
chr11	94978500	94978550	chr11	95382200	95382250	EE	EE	66.3000030517578	-2.26614031670162
chr11	94978500	94978550	chr11	95382250	95382300	EE	EE	66.3000030517578	-2.28667724770431
chr11	94978500	94978550	chr11	95383050	95383100	EE	EE	66.3000030517578	-2.35755200461808
chr11	94980000	94980050	chr11	95382150	95382200	EE	EE	66.3000030517578	-2.38354721315103
chr11	94980000	94980050	chr11	95382200	95382250	EE	EE	66.3000030517578	-2.30692593154812
chr11	94980000	94980050	chr11	95382250	95382300	EE	EE	66.3000030517578	-2.32689434778071
chr11	94980000	94980050	chr11	95383050	95383100	EE	EE	66.3000030517578	-2.3972162221916
chr11	95112750	95112800	chr11	95382150	95382200	EE	EE	71.8000030517578	-2.3745017476184
chr11	95112750	95112800	chr11	95382200	95382250	EE	EE	71.8000030517578	-2.3745017476184
chr11	95112750	95112800	chr11	95382250	95382300	EE	EE	71.8000030517578	-2.38022673545203
chr11	95112750	95112800	chr11	95383050	95383100	EE	EE	71.8000030517578	-2.39160900388857
chr11	95112750	95112800	chr11	95395200	95395250	EE	EE	63.7999992370605	-3.30073387261824
chr11	95112750	95112800	chr11	95395250	95395300	EE	EE	63.7999992370605	-3.33110752166176
chr11	95112750	95112800	chr11	95395300	95395350	EE	EE	63.7999992370605	-3.33110752166176
chr11	95112800	95112850	chr11	95382150	95382200	EE	EE	71.8000030517578	-2.37736708131279
chr11	95112800	95112850	chr11	95382200	95382250	EE	EE	71.8000030517578	-2.37736708131279
chr11	95112800	95112850	chr11	95382250	95382300	EE	EE	71.8000030517578	-2.38308073250718
chr11	95112800	95112850	chr11	95383050	95383100	EE	EE	71.8000030517578	-2.39444059467173
chr11	95112800	95112850	chr11	95395200	95395250	EE	EE	63.7999992370605	-3.3037807481771
chr11	95112800	95112850	chr11	95395250	95395300	EE	EE	63.7999992370605	-3.33415439722062
chr11	95112800	95112850	chr11	95395300	95395350	EE	EE	63.7999992370605	-3.33415439722062
chr11	95120500	95120550	chr11	95382150	95382200	EE	EE	71.8000030517578	-2.10887879671385
chr11	95120500	95120550	chr11	95382200	95382250	EE	EE	71.8000030517578	-2.09670408276775
chr11	95120500	95120550	chr11	95382250	95382300	EE	EE	71.8000030517578	-2.10236171762968
chr11	95120500	95120550	chr11	95383050	95383100	EE	EE	71.8000030517578	-2.16293857112621
chr11	95120500	95120550	chr11	95395200	95395250	EE	EE	68.3000030517578	-2.91450377971839
chr11	95120500	95120550	chr11	95395250	95395300	EE	EE	68.3000030517578	-2.93758739283144
chr11	95120500	95120550	chr11	95395300	95395350	EE	EE	68.3000030517578	-2.93758739283144
chr11	95120550	95120600	chr11	95382150	95382200	EE	EE	71.8000030517578	-2.1031988876415
chr11	95120550	95120600	chr11	95382200	95382250	EE	EE	71.8000030517578	-2.0910241736954
chr11	95120550	95120600	chr11	95382250	95382300	EE	EE	71.8000030517578	-2.09670408276775
chr11	95120550	95120600	chr11	95383050	95383100	EE	EE	71.8000030517578	-2.15732496466268
chr11	95120550	95120600	chr11	95395200	95395250	EE	EE	68.3000030517578	-2.90841644983948
chr11	95120550	95120600	chr11	95395250	95395300	EE	EE	68.3000030517578	-2.93150006295252
chr11	95120550	95120600	chr11	95395300	95395350	EE	EE	68.3000030517578	-2.93150006295252
chr11	95120600	95120650	chr11	95382150	95382200	EE	EE	71.8000030517578	-2.09749652827732
chr11	95120600	95120650	chr11	95382200	95382250	EE	EE	71.8000030517578	-2.08532181433121
chr11	95120600	95120650	chr11	95382250	95382300	EE	EE	71.8000030517578	-2.0910241736954
chr11	95120600	95120650	chr11	95383050	95383100	EE	EE	71.8000030517578	-2.15168942999325
chr11	95120600	95120650	chr11	95395200	95395250	EE	EE	68.3000030517578	-2.90230332611287
chr11	95120600	95120650	chr11	95395250	95395300	EE	EE	68.3000030517578	-2.92538693922591
chr11	95120600	95120650	chr11	95395300	95395350	EE	EE	68.3000030517578	-2.92538693922591
chr11	95120650	95120700	chr11	95382150	95382200	EE	EE	71.8000030517578	-2.09749652827732
chr11	95120650	95120700	chr11	95382200	95382250	EE	EE	71.8000030517578	-2.08532181433121
chr11	95120650	95120700	chr11	95382250	95382300	EE	EE	71.8000030517578	-2.0910241736954
chr11	95120650	95120700	chr11	95383050	95383100	EE	EE	71.8000030517578	-2.15168942999325
chr11	95120650	95120700	chr11	95395200	95395250	EE	EE	68.3000030517578	-2.90230332611287
chr11	95120650	95120700	chr11	95395250	95395300	EE	EE	68.3000030517578	-2.92538693922591
chr11	95120650	95120700	chr11	95395300	95395350	EE	EE	68.3000030517578	-2.92538693922591
chr11	95120700	95120750	chr11	95382150	95382200	EE	EE	71.8000030517578	-2.08602374383337
chr11	95120700	95120750	chr11	95382200	95382250	EE	EE	71.8000030517578	-2.07384902988726
chr11	95120700	95120750	chr11	95382250	95382300	EE	EE	71.8000030517578	-2.07959682649758
chr11	95120700	95120750	chr11	95383050	95383100	EE	EE	71.8000030517578	-2.14035188605897
chr11	95120700	95120750	chr11	95395200	95395250	EE	EE	68.3000030517578	-2.88690622115436
chr11	95120700	95120750	chr11	95395250	95395300	EE	EE	68.3000030517578	-2.9099898342674
chr11	95120700	95120750	chr11	95395300	95395350	EE	EE	68.3000030517578	-2.9099898342674
chr11	96164550	96164600	chr11	96722050	96722100	EE	EE	64.3000030517578	-2.18322182405577
chr11	96164550	96164600	chr11	96723350	96723400	EE	EE	64.3000030517578	-2.1963972128035
chr11	96164550	96164600	chr11	96723400	96723450	EE	EE	64.3000030517578	-2.1963972128035
chr11	103193950	103194000	chr11	103500850	103500900	EE	EE	61.2999992370605	-2.89581114972803
chr11	103193950	103194000	chr11	103500900	103500950	EE	EE	61.2999992370605	-2.94390543792907
chr11	103194000	103194050	chr11	103500850	103500900	EE	EE	61.2999992370605	-2.89581114972803
chr11	103194000	103194050	chr11	103500900	103500950	EE	EE	61.2999992370605	-2.94390543792907
chr11	103194050	103194100	chr11	103500850	103500900	EE	EE	61.2999992370605	-2.89581114972803
chr11	103194050	103194100	chr11	103500900	103500950	EE	EE	61.2999992370605	-2.94390543792907
chr11	103620200	103620250	chr11	104032950	104033000	EE	EE	68.8000030517578	-3.39231742277876
chr11	103620200	103620250	chr11	104033000	104033050	EE	EE	68.8000030517578	-3.39231742277876
chr11	103620250	103620300	chr11	104032950	104033000	EE	EE	68.8000030517578	-3.39231742277876
chr11	103620250	103620300	chr11	104033000	104033050	EE	EE	68.8000030517578	-3.39231742277876
chr11	113026550	113026600	chr11	113509650	113509700	LE	EE	81.9000015258789	-3.22478693647683
chr11	113026550	113026600	chr11	113509700	113509750	LE	EE	81.9000015258789	-3.22478693647683
chr11	113026600	113026650	chr11	113509650	113509700	LE	EE	81.9000015258789	-3.22478693647683
chr11	113026600	113026650	chr11	113509700	113509750	LE	EE	81.9000015258789	-3.22478693647683
chr11	113026650	113026700	chr11	113509650	113509700	LE	EE	81.9000015258789	-3.25873426840017
chr11	113026650	113026700	chr11	113509700	113509750	LE	EE	81.9000015258789	-3.25873426840017
chr11	113033900	113033950	chr11	113509650	113509700	LE	EE	85.4000015258789	-2.95869302584309
chr11	113033900	113033950	chr11	113509700	113509750	LE	EE	85.4000015258789	-2.95869302584309
chr11	113157650	113157700	chr11	113509650	113509700	EE	EE	76.3000030517578	-2.97314450817329
chr11	113157650	113157700	chr11	113509700	113509750	EE	EE	76.3000030517578	-2.97314450817329
chr11	113509600	113509650	chr11	114497800	114497850	EE	EE	62.7999992370605	-2.61890983264449
chr11	113509600	113509650	chr11	114497850	114497900	EE	EE	62.7999992370605	-2.61890983264449
chr11	113509650	113509700	chr11	114497800	114497850	EE	EE	62.7999992370605	-2.61890983264449
chr11	113509650	113509700	chr11	114497850	114497900	EE	EE	62.7999992370605	-2.61890983264449
chr11	113509700	113509750	chr11	114497800	114497850	EE	EE	62.7999992370605	-2.61890983264449
chr11	113509700	113509750	chr11	114497850	114497900	EE	EE	62.7999992370605	-2.61890983264449
chr11	113727100	113727150	chr11	114324500	114324550	EE	EE	72.8000030517578	-2.82781902461732
chr11	113727100	113727150	chr11	114384850	114384900	EE	EE	61.7999992370605	-3.00898878322725
chr11	113727100	113727150	chr11	114384900	114384950	EE	EE	61.7999992370605	-3.00898878322725
chr11	113727100	113727150	chr11	114384950	114385000	EE	EE	61.7999992370605	-3.00898878322725
chr11	113727100	113727150	chr11	114497800	114497850	EE	EE	80.3000030517578	-2.67974072547326
chr11	113727100	113727150	chr11	114497850	114497900	EE	EE	80.3000030517578	-2.67974072547326
chr11	113727100	113727150	chr11	114519200	114519250	EE	EE	77.8000030517578	-2.54252723440076
chr11	113727100	113727150	chr11	114519250	114519300	EE	EE	77.8000030517578	-2.54252723440076
chr11	115015050	115015100	chr11	115215650	115215700	EE	EE	67.8000030517578	-2.6149750697876
chr11	115015100	115015150	chr11	115215650	115215700	EE	EE	67.8000030517578	-2.6149750697876
chr11	117251400	117251450	chr11	117547400	117547450	EE	EE	72.8000030517578	-3.06228427825434
chr11	117732100	117732150	chr11	117964250	117964300	EE	EE	89.4000015258789	-2.60915196628823
chr11	117732100	117732150	chr11	117964300	117964350	EE	EE	89.4000015258789	-2.58844306945612
chr11	117732100	117732150	chr11	117964350	117964400	EE	EE	89.4000015258789	-2.58844306945612
chr11	117732100	117732150	chr11	117964400	117964450	EE	EE	89.4000015258789	-2.68574027081103
chr11	117732100	117732150	chr11	117964450	117964500	EE	EE	89.4000015258789	-2.68051626374802
chr11	117732100	117732150	chr11	117965450	117965500	EE	EE	89.4000015258789	-2.75666750860875
chr11	117732100	117732150	chr11	117965500	117965550	EE	EE	89.4000015258789	-2.71033046766274
chr11	117732100	117732150	chr11	117965550	117965600	EE	EE	89.4000015258789	-2.71033046766274
chr11	117732100	117732150	chr11	117965600	117965650	EE	EE	89.4000015258789	-2.71033046766274
chr11	117732150	117732200	chr11	117964250	117964300	EE	EE	89.4000015258789	-2.60915196628823
chr11	117732150	117732200	chr11	117964300	117964350	EE	EE	89.4000015258789	-2.58844306945612
chr11	117732150	117732200	chr11	117964350	117964400	EE	EE	89.4000015258789	-2.58844306945612
chr11	117732150	117732200	chr11	117964400	117964450	EE	EE	89.4000015258789	-2.68574027081103
chr11	117732150	117732200	chr11	117964450	117964500	EE	EE	89.4000015258789	-2.68051626374802
chr11	117732150	117732200	chr11	117965450	117965500	EE	EE	89.4000015258789	-2.75666750860875
chr11	117732150	117732200	chr11	117965500	117965550	EE	EE	89.4000015258789	-2.71033046766274
chr11	117732150	117732200	chr11	117965550	117965600	EE	EE	89.4000015258789	-2.71033046766274
chr11	117732150	117732200	chr11	117965600	117965650	EE	EE	89.4000015258789	-2.71033046766274
chr11	118435000	118435050	chr11	118832950	118833000	EE	EE	60.7000007629395	-2.75488750216347
chr11	118435050	118435100	chr11	118832950	118833000	EE	EE	60.7000007629395	-2.75488750216347
chr11	119352550	119352600	chr11	119781350	119781400	EE	EE	72.8000030517578	-3.04730571477836
chr11	119352550	119352600	chr11	119852800	119852850	EE	EE	63.7999992370605	-2.84582906987224
chr11	119352600	119352650	chr11	119781350	119781400	EE	EE	72.8000030517578	-3.06177619758669
chr11	119352600	119352650	chr11	119852800	119852850	EE	EE	65.1999969482422	-2.81276841824397
chr11	119365100	119365150	chr11	119781350	119781400	EE	EE	73.3000030517578	-3.10852445677817
chr11	119365100	119365150	chr11	119852800	119852850	EE	EE	68.8000030517578	-2.66468969319189
chr11	119365150	119365200	chr11	119781350	119781400	EE	EE	73.3000030517578	-3.10852445677817
chr11	119365150	119365200	chr11	119852800	119852850	EE	EE	68.8000030517578	-2.66468969319189
chr11	119365200	119365250	chr11	119781350	119781400	EE	EE	73.3000030517578	-3.10852445677817
chr11	119365200	119365250	chr11	119852800	119852850	EE	EE	68.8000030517578	-2.66468969319189
chr12	8320100	8320150	chr12	8554250	8554300	EE	EE	81.8000030517578	-2.43493705671655
chr12	8320100	8320150	chr12	8554300	8554350	EE	EE	81.8000030517578	-2.43493705671655
chr12	8320100	8320150	chr12	8554350	8554400	EE	EE	81.8000030517578	-2.40846484535536
